ToiletID,URL,Name,Address1,Town,State,Postcode,AddressNote,Male,Female,Unisex,DumpPoint,FacilityType,ToiletType,AccessLimited,PaymentRequired,KeyRequired,AccessNote,Parking,ParkingNote,AccessibleMale,AccessibleFemale,AccessibleUnisex,AccessibleNote,MLAK,ParkingAccessible,AccessibleParkingNote,Ambulant,LHTransfer,RHTransfer,AdultChange,IsOpen,OpeningHoursSchedule,OpeningHoursNote,BabyChange,Showers,DrinkingWater,SharpsDisposal,SanitaryDisposal,IconURL,IconAltText,Notes,Status,Latitude,Longitude
243,https://toiletmap.gov.au/toilet/243,Apex Park,Railway Terrace,Karoonda,South Australia,5307,,TRUE,TRUE,FALSE,FALSE,Park or reserve,Sewerage,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-35.096022,139.8901375
244,https://toiletmap.gov.au/toilet/244,Stephen Terrace,Stephen Terrace,Gilberton,South Australia,5081,,TRUE,TRUE,FALSE,FALSE,Other,Sewerage,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Variable,Mon-Fri 8:30am-5pm,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-34.89792163,138.6146909
245,https://toiletmap.gov.au/toilet/245,Smith Street,Smith Street,Walkerville,South Australia,5081,,TRUE,TRUE,FALSE,FALSE,Park or reserve,Sewerage,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-34.89435934,138.6152748
246,https://toiletmap.gov.au/toilet/246,Willow Bend Reserve,Ascot Avenue,Vale Park,South Australia,5081,,TRUE,TRUE,FALSE,FALSE,Park or reserve,Sewerage,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,TRUE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,DaylightHours,,,FALSE,FALSE,FALSE,TRUE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-34.88862927,138.6282501
247,https://toiletmap.gov.au/toilet/247,Beach Terrace,Beach Terrace,Elliston,South Australia,5670,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,TRUE,FALSE,TRUE,TRUE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-33.64561544,134.8854395
249,https://toiletmap.gov.au/toilet/249,Mallee Highway,Mallee Highway,Sherlock,South Australia,5301,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-35.31925277,139.8053947
250,https://toiletmap.gov.au/toilet/250,Port Kenny,Flinders Highway,Port Kenny,South Australia,5671,,TRUE,TRUE,FALSE,FALSE,Car park,Sewerage,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-33.16752699,134.6853934
251,https://toiletmap.gov.au/toilet/251,Venus Bay,Bay Road,Venus Bay,South Australia,5607,Toilet is located at the jetty car park,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-33.23112666,134.6725097
252,https://toiletmap.gov.au/toilet/252,Lloyd Street,Lloyd Street,Dimboola,Victoria,3414,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-36.45500737,142.0265802
253,https://toiletmap.gov.au/toilet/253,Lloyd Street,Lloyd Street,Dimboola,Victoria,3414,,TRUE,TRUE,FALSE,FALSE,Bus station,Sewerage,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-36.45412096,142.0263738
254,https://toiletmap.gov.au/toilet/254,Charles Street,Charles Street,Jeparit,Victoria,3423,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-36.14249388,141.9882419
255,https://toiletmap.gov.au/toilet/255,Roy Street,Roy Street,Jeparit,Victoria,3423,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-36.1430491,141.9873694
256,https://toiletmap.gov.au/toilet/256,Western Highway,Western Highway,Nhill,Victoria,3418,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-36.33426504,141.6489602
257,https://toiletmap.gov.au/toilet/257,Western Highway,Western Highway,Nhill,Victoria,3418,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-36.33739237,141.6464373
258,https://toiletmap.gov.au/toilet/258,King Street,King Street,Rainbow,Victoria,3424,,TRUE,TRUE,FALSE,FALSE,Other,Sewerage,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,AllHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-35.89787629,141.9944402
259,https://toiletmap.gov.au/toilet/259,North Park Club Rooms,Newington Road,Stawell,Victoria,3380,,TRUE,TRUE,FALSE,FALSE,Sporting facility,,FALSE,FALSE,TRUE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Variable,,Locked facility - request required to have facility open through the Northern Grampians Shire Council.  Group/user requesting toilets to be opened are to pay for the cleaning costs.,FALSE,FALSE,FALSE,TRUE,FALSE,https://toiletmap.gov.au/images/icons/mf.png,"Male and Female, or Unisex",,Verified,-37.04931775,142.7746777
260,https://toiletmap.gov.au/toilet/260,North Park - Centre,Ellen Street,Stawell,Victoria,3380,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,DaylightHours,,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-37.05056201,142.7746582
261,https://toiletmap.gov.au/toilet/261,Scallan Street Car Park,Scallan Street,Stawell,Victoria,3380,,TRUE,TRUE,FALSE,FALSE,Car park,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,DaylightHours,,,TRUE,FALSE,FALSE,TRUE,TRUE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-37.05464467,142.7812683
262,https://toiletmap.gov.au/toilet/262,Mall Entry,Baylis Street,Stawell,Victoria,3380,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,DaylightHours,Mon-Sat 8am-5pm,,TRUE,FALSE,FALSE,TRUE,TRUE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-37.05658883,142.7808795
263,https://toiletmap.gov.au/toilet/263,Cato Park,Florence Street,Stawell,Victoria,3380,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,DaylightHours,,,FALSE,FALSE,FALSE,TRUE,TRUE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-37.05925236,142.7783133
264,https://toiletmap.gov.au/toilet/264,Stawell Library,Sloane Street,Stawell,Victoria,3380,,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,Variable,Tue-Fri 10am-5:30pm; Sat 10am-12pm; Sun 2pm-5pm,,FALSE,FALSE,FALSE,FALSE,FALSE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-37.05553896,142.7833097
265,https://toiletmap.gov.au/toilet/265,Central Park,Victoria Street,Stawell,Victoria,3380,,TRUE,TRUE,FALSE,FALSE,Park or reserve,,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,DaylightHours,,,FALSE,FALSE,FALSE,TRUE,TRUE,https://toiletmap.gov.au/images/icons/mfa.png,"Male and Female, or Unisex (Accessible)",,Verified,-37.05908603,142.7752742
